Vernier Format 2
fatigue_spirom3.cmbl 10/05/20 16:17 .
Latest
Tiempo	Tasa de Flujo	Volumen
t	Flujo	Vol
s	L/s	L

1.33	-2.04771385218	0.570735066562
1.34	-2.02867088297	0.591116990237
1.35	-1.99058494453	0.611213269375
1.36	-2.00010642914	0.631166726243
1.37	-2.00010642914	0.651167790535
1.38	-1.99058494453	0.671121247403
1.39	-1.98106345993	0.690979489425
1.4	-1.99058494453	0.710837731448
1.41	-1.99058494453	0.730743580893
1.42	-2.01914939836	0.750792252607
1.43	-2.00962791375	0.770936139168
1.44	-1.98106345993	0.790889596036
1.45	-1.90548667585	0.810322346715
1.46	-1.93405112968	0.829520035743
1.47	-1.94357261428	0.848908154463
1.48	-1.90548667585	0.868153450913
1.49	-1.86740073742	0.88701788798
1.5	-1.85787925281	0.905644287931
1.51	-1.81979331438	0.924032650767
1.52	-1.81979331438	0.942230583911
1.53	-1.80075034517	0.960333302208
1.54	-1.76266440673	0.978150375968
1.55	-1.74362143752	0.995681805189
1.56	-1.69601401448	1.01287998245
1.57	-1.67697104526	1.02974490775
1.58	-1.65792807605	1.04641940335
1.59	-1.60139426119	1.06271601504
1.6	-1.58235129197	1.07863474281
1.61	-1.53474386894	1.09422021861
1.62	-1.51570089972	1.10947244245
1.63	-1.52522238433	1.12467705887
1.64	-1.53474386894	1.13997689014
1.65	-1.4966579305	1.15513389914
1.66	-1.47761496129	1.1700052636
1.67	-1.43000753825	1.18454337609
1.68	-1.43000753825	1.19884345148
1.69	-1.36335714599	1.2128102749
1.7	-1.32527120756	1.22625341667
1.71	-1.23065145427	1.23903302998
1.72	-1.18304403123	1.2511015074
1.73	-1.12591512359	1.26264630318
1.74	-1.01165730829	1.27333416534
1.75	-0.869430131963	1.28273960254
1.76	-0.688521924414	1.29052936282
1.77	-0.47964435583	1.29637019422
1.78	-0.223159364206	1.29988421282
1.79	0.0618900812406	1.30069055924
1.8	0.33741804208	1.29869401862
1.81	0.604019611099	1.29398683035
1.82	0.831940148899	1.28680703155
1.83	0.964645840621	1.27782410161
1.84	1.0598606867	1.26770156897
1.85	1.06938217131	1.25705535468
1.86	1.21220444042	1.24564742162
1.87	1.26933334807	1.23323973268
1.88	1.30682419371	1.22035894497
1.89	1.36395310136	1.20700505849
1.9	1.40203903979	1.19317509779
1.91	1.44012497822	1.1789642777
1.92	1.45916794744	1.16446781307
1.93	1.50677537048	1.14963809648
1.94	1.50677537048	1.13457034277
1.95	1.50677537048	1.11950258907
1.96	1.49725388587	1.10448244279
1.97	1.51629685509	1.08941468908
1.98	1.51629685509	1.07425172053
1.99	1.48773240126	1.05923157425
2	1.49725388587	1.04430664282
2.01	1.46868943205	1.02947692623
2.02	1.46868943205	1.01479003191
2.03	1.44012497822	1.00024595985
2.04	1.44012497822	0.985844710072
2.05	1.43060349362	0.971491067712
2.06	1.42108200901	0.957232640199
2.07	1.4115605244	0.943069427532
2.08	1.39251755518	0.929049037134
2.09	1.39251755518	0.915123861583
2.1	1.40203903979	0.901151078608
2.11	1.38299607058	0.887225903056
2.12	1.38299607058	0.87339594235
2.13	1.32586716293	0.859851626183
2.14	1.32586716293	0.846592954553
2.15	1.33538864754	0.833286675501
2.16	1.32586716293	0.819980396449
2.17	1.33538864754	0.806674117396
2.18	1.32586716293	0.793367838344
2.19	1.32586716293	0.780109166715
2.2	1.34491013215	0.766755280239
2.21	1.32586716293	0.753401393764
2.22	1.32586716293	0.740142722134
2.23	1.30682419371	0.726979265351
2.24	1.29730270911	0.713958630837
2.25	1.2877812245	0.701033211169
2.26	1.27885483268	0.688200030883
2.27	1.2877812245	0.675366850597
2.28	1.25981186346	0.662628885157
2.29	1.27885483268	0.649935551677
2.3	1.25981186346	0.637242218196
2.31	1.25029037886	0.624691706984
2.32	1.24076889425	0.612236410619
2.33	1.21220444042	0.599971543946
2.34	1.21220444042	0.587849499541
2.35	1.20268295582	0.57577506256
2.36	1.17411850199	0.563891055271
2.37	1.15507553278	0.552245085097
2.38	1.14555404817	0.540741937193
2.39	1.12651107895	0.529381611557
2.4	1.09794662513	0.518259323037
2.41	1.07890365591	0.507375071631
2.42	1.03129623288	0.496824072187
2.43	1.02177474827	0.486558717282
2.44	1.00273177905	0.476436184645
2.45	0.974167325228	0.466551689124
2.46	0.946197964193	0.456949862677
2.47	0.927154994977	0.447583097881
2.48	0.927154994977	0.438311547931
2.49	0.908112025762	0.429135212827
2.5	0.879547571938	0.420196914839
2.51	0.87002608733	0.411449046542
2.52	0.841461633507	0.402891607938
2.53	0.812897179683	0.394619813872
2.54	0.78433272586	0.386633664345
2.55	0.765289756644	0.378885551932
2.56	0.717682333605	0.371470691481
2.57	0.641510456742	0.364674727529
2.58	0.565933672668	0.358637506882
2.59	0.42311140355	0.353692281501
2.6	0.223755319574	0.350457947885
2.61	-0.0136867028341	0.349407604802
2.62	-0.289809756461	0.350925087098
2.63	-0.603423655732	0.355391254159
2.64	-0.869430131963	0.362755523097
2.65	-1.06878621594	0.372446604837
2.66	-1.23065145427	0.383943793188
2.67	-1.24017293888	0.396297915154
2.68	-1.3728786306	0.409363173001
2.69	-1.55378683815	0.423996500345
2.7	-1.58235129197	0.439677190996
2.71	-1.60139426119	0.455595918761
2.72	-1.63888510683	0.471797315601
2.73	-1.62995871501	0.488141534711
2.74	-1.59187277658	0.504250692169
2.75	-1.60139426119	0.520217027357
2.76	-1.58235129197	0.536135755123
2.77	-1.55378683815	0.551816445774
2.78	-1.56330832276	0.567401921578
2.79	-1.56330832276	0.583035004806
2.8	-1.56330832276	0.598668088034
2.81	-1.55378683815	0.614253563838
2.82	-1.53474386894	0.629696217374
2.83	-1.52522238433	0.64499604864
2.84	-1.52522238433	0.660248272483
2.85	-1.53474386894	0.67554810375
2.86	-1.50617941511	0.69075272017
2.87	-1.50617941511	0.705814514321
2.88	-1.53474386894	0.721019130741
2.89	-1.55378683815	0.736461784277
2.9	-1.57282980737	0.752094867504
2.91	-1.59187277658	0.767918380424
2.92	-1.55378683815	0.783646678498
2.93	-1.55378683815	0.799184546879
2.94	-1.53474386894	0.814627200415
2.95	-1.52522238433	0.829927031681
2.96	-1.52522238433	0.845179255524
2.97	-1.52522238433	0.860431479368
2.98	-1.53474386894	0.875731310634
2.99	-1.50617941511	0.890935927054
3	-1.4966579305	0.905950113782
3.01	-1.4966579305	0.920916693087
3.02	-1.4966579305	0.935883272392
3.03	-1.4966579305	0.950849851697
3.04	-1.4871364459	0.965768823579
3.05	-1.4871364459	0.980640188038
3.06	-1.4871364459	0.995511552497
3.07	-1.4871364459	1.01038291696
3.08	-1.44905050746	1.02506385172
3.09	-1.42048605364	1.03941153453
3.1	-1.41096456903	1.05356878764
3.11	-1.3728786306	1.06748800364
3.12	-1.35383566139	1.0811215751
3.13	-1.33479269217	1.09456471687
3.14	-1.31574972295	1.10781742894
3.15	-1.28778036192	1.12083507937
3.16	-1.21160848506	1.1333320236
3.17	-1.20208700045	1.14540050103
3.18	-1.1449580928	1.1571357265
3.19	-1.06878621594	1.16820444804
3.2	-0.974166462649	1.17841921143
3.21	-0.878951616571	1.18768480183
3.22	-0.755172316669	1.1958554215
3.23	-0.612945140339	1.20269600878
3.24	-0.393950994359	1.20773048945
3.25	-0.185073425775	1.21062561155
3.26	0.0714115658484	1.21119392085
3.27	0.33741804208	1.20914977281
3.28	0.632584064922	1.20429976228
3.29	0.841461633507	1.19692953379
3.3	0.983688809836	1.18780378157
3.31	1.04081771748	1.17768124893
3.32	1.08842514052	1.16703503464
3.33	1.20268295582	1.15557949416
3.34	1.2877812245	1.14312717326
3.35	1.33538864754	1.1300113239
3.36	1.40203903979	1.11632418546
3.37	1.44012497822	1.10211336537
3.38	1.47821091666	1.0875216859
3.39	1.48773240126	1.07269196931
3.4	1.5353398243	1.05757660818
3.41	1.55438279352	1.04212799509
3.42	1.52581833969	1.02672698943
3.43	1.51629685509	1.01151641345
3.44	1.51629685509	0.996353444902
3.45	1.50677537048	0.981238083774
3.46	1.47821091666	0.966313152339
